Usia,Domisili,Nama Program,Harga Kelas,Kategori,Sub Kategori  1 (Tujuan),Sub Kategori 2 (Minat lain),Sub Kategori 3 (Minat lain),Sub Kategori 4 (Minat lain),Usia_Clean,Age_Group,Region,Price_Segment,Kategori_encoded,Region_encoded,Sub1_encoded,Sub2_encoded,Cluster
54.0,Kalibagor Banyumas,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",54.0,Dewasa Tua (>45),Lainnya,Standard (31-65k),4,6,4,2,1
42.0,Depok,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),4,1,4,2,1
38.0,Sidoarjo,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),4,4,4,2,1
51.0,Purbalingga ,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",51.0,Dewasa Tua (>45),Jawa Tengah,Standard (31-65k),4,3,4,2,1
30.0,Bau-bau,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,4,2,1
18.0,Banyuwangi ,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
34.0,Sukoharjo ,Kelas Desain ViSTA ,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",34.0,Dewasa (26-35),Jawa Tengah,Standard (31-65k),4,3,4,2,1
24.0,Batam,Kelas desan sticker + gif,60,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
46.0,Surabaya,Kelas design fashion,120,Fashion,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",46.0,Dewasa Tua (>45),Jawa Timur,Luxury (>100k),3,4,4,2,2
32.0,Surabaya,Kelas Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Jawa Timur,Standard (31-65k),4,4,4,2,1
25.0,Bogor,Kelas Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Jabodetabek,Standard (31-65k),4,1,4,2,1
27.0,Cileungsi,Kelas Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,4,2,1
16.0,Kabupaten Sukoharjo,Kelas Digital Lettering bersama Visualetter,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",16.0,Remaja (13-17),Jawa Tengah,Standard (31-65k),4,3,4,2,1
18.0,Surabaya ,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Jawa Timur,Standard (31-65k),4,4,4,0,1
44.0,Banyumas Jateng,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",44.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,4,0,1
42.0,Klaten,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,4,0,1
27.0,Pekanbaru ,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,4,0,1
37.0,Sidoarjo ,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),4,4,4,0,1
45.0,Bekasi,Kelas DinDa,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",45.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),4,1,4,0,1
39.0,Samarinda,Kelas DinDa ,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Kalimantan Timur,Standard (31-65k),4,5,4,0,1
30.0,Bau-bau ,Kelas DinDa ,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,4,0,1
14.0,Jakarta,Kelas DinDa ,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",14.0,Remaja (13-17),Jabodetabek,Standard (31-65k),4,1,4,0,1
24.0,Depok,Kelas DinDa ,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Jabodetabek,Standard (31-65k),4,1,4,0,1
21.0,Riau,Kelas DinDa ,40,Hobi,Keterampilan Digital,Charity,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,0,1
37.0,Bandung,Kelas DinDa + watercolor ,40,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Jawa Barat,Standard (31-65k),4,2,4,2,1
39.0,Surabaya,Kelas DinDa + watercolor Class ,40,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),4,4,4,2,1
35.0,Banjarbaru Kalimantan Selatan,Kelas Fashion Design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
11.0,Pangkalpinang,Kelas fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",11.0,Anak (≤12),Lainnya,Luxury (>100k),3,6,1,1,2
23.0,Batam,Kelas Foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",23.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,1
34.0,Gresik,Kelas Foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Lainnya,Premium (66-100k),4,6,4,1,1
40.0,Kulonprogo,Kelas Foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
29.0,Gresik,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
40.0,Situbondo,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
34.0,Kendari,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Sulawesi,Premium (66-100k),4,8,4,1,1
40.0,Jabar,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
14.0,Klaten,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",14.0,Remaja (13-17),Lainnya,Premium (66-100k),4,6,4,1,1
32.0,Jogja,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
28.0,Sangatta Kaltim,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Kalimantan Timur,Premium (66-100k),4,5,4,1,1
36.0,Cirebon,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
35.0,Banjarbaru,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
24.0,Aceh,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,1
50.0,Klaten,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",50.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
26.0,Pangkep,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",26.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
40.0,Klaten,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
37.0,Indramayu,Kelas foto,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
40.0,Bekasi,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Jabodetabek,Premium (66-100k),4,1,4,1,1
49.0,Pemalang,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",49.0,Dewasa Tua (>45),Jawa Timur,Premium (66-100k),4,4,4,1,1
34.0,Depok,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Jabodetabek,Premium (66-100k),4,1,4,1,1
34.0,Boyolali,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Lainnya,Premium (66-100k),4,6,4,1,1
42.0,Baubau sulawesi tenggara,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
27.0,Tangerang,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,1
22.0,Cirebon,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",22.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,1
46.0,Tarakan,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",46.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
31.0,Yogyakarta,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),DIY,Premium (66-100k),4,0,4,1,1
51.0,Bogor,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",51.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
54.0,Payakumbuh Sumbar,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",54.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
37.0,Mantingan,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
25.0,Kuningan,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Jawa Barat,Premium (66-100k),4,2,4,1,1
49.0,Cilacap,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",49.0,Dewasa Tua (>45),Jawa Tengah,Premium (66-100k),4,3,4,1,1
32.0,Bekasi,Kelas Foto Pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,1
21.0,Sidayu Gresik,Kelas Foto Pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,1
37.0,Balikpapan,Kelas Foto Pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Kalimantan Timur,Premium (66-100k),4,5,4,1,1
44.0,Cirebon,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",44.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
50.0,Bogor,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",50.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
30.0,Mojokerto,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Jawa Timur,Premium (66-100k),4,4,4,1,1
50.0,Semarang,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",50.0,Dewasa Tua (>45),Jawa Tengah,Premium (66-100k),4,3,4,1,1
20.0,Karawang,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,1
46.0,Boyolali,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",46.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
30.0,Purbalingga,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Jawa Tengah,Premium (66-100k),4,3,4,1,1
36.0,Ambon,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Maluku,Premium (66-100k),4,7,4,1,1
31.0,Solo,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
27.0,Bekasi,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,1
49.0,Magelang,Kelas foto pemula,75,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",49.0,Dewasa Tua (>45),Jawa Tengah,Premium (66-100k),4,3,4,1,1
23.0,Sulawesi tenggara,Kelas hijab,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",23.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
42.0,Bojo Kendal,Kelas Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
20.0,Depok,Kelas Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Jabodetabek,Luxury (>100k),3,1,1,1,2
16.0,"Jawa Tengah, Sukoharjo",Kelas Ilustrasi Basic MediBang #3,165,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",16.0,Remaja (13-17),Jawa Tengah,Luxury (>100k),4,3,4,1,2
42.0,Jakarta,Kelas instensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,42.0,Dewasa Menengah (36-45),Jabodetabek,Premium (66-100k),4,1,4,1,2
26.0,Klaten Jawa Tengah,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,26.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
33.0,Kutai Timur Kaltim,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,33.0,Dewasa (26-35),Kalimantan Timur,Premium (66-100k),4,5,4,1,2
49.0,Bogor,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,49.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
27.0,Pemalang Jawa Tengah,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,27.0,Dewasa (26-35),Jawa Timur,Premium (66-100k),4,4,4,1,2
26.0,Balikpapan,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,26.0,Dewasa (26-35),Kalimantan Timur,Premium (66-100k),4,5,4,1,2
24.0,Jakarta Timur,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,24.0,Dewasa Muda (18-25),Jabodetabek,Premium (66-100k),4,1,4,1,2
35.0,Samarinda,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,35.0,Dewasa (26-35),Kalimantan Timur,Premium (66-100k),4,5,4,1,2
41.0,Lombok,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,41.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,2
34.0,Sidoarjo,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,34.0,Dewasa (26-35),Jawa Timur,Premium (66-100k),4,4,4,1,2
35.0,Jakarta Timur,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,35.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,2
21.0,Klaten,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,21.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
22.0,Aceh,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,22.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
48.0,Bogor,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,48.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
53.0,Payakumbuh Sumbar,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,53.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,2
20.0,Ambon Maluku,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,20.0,Dewasa Muda (18-25),Maluku,Premium (66-100k),4,7,4,1,2
43.0,Yogyakarta,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,43.0,Dewasa Menengah (36-45),DIY,Premium (66-100k),4,0,4,1,1
40.0,Jawa Timur,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,2
47.0,Pemalang,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,47.0,Dewasa Tua (>45),Jawa Timur,Premium (66-100k),4,4,4,1,2
36.0,Surabaya,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,36.0,Dewasa Menengah (36-45),Jawa Timur,Premium (66-100k),4,4,4,1,2
32.0,Majalengka,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,32.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
26.0,Medan,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,26.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
39.0,Situbondo,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,39.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,2
34.0,Bogor,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,34.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,2
17.0,Cilacap,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,17.0,Remaja (13-17),Jawa Tengah,Premium (66-100k),4,3,4,1,2
21.0,Cilacap,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,21.0,Dewasa Muda (18-25),Jawa Tengah,Premium (66-100k),4,3,4,1,2
16.0,Sukoharjo Jateng,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,16.0,Remaja (13-17),Jawa Tengah,Premium (66-100k),4,3,4,1,2
25.0,Batam,Kelas Intensif Logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,25.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
49.0,Bogor,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,49.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
25.0,Bekasi,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,25.0,Dewasa Muda (18-25),Jabodetabek,Premium (66-100k),4,1,4,1,2
37.0,Jambi,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,37.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,2
41.0,Solo Jateng,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,41.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,2
28.0,Jakarta Selatan,Kelas intensif logo,100,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,Financial,28.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,2
26.0,Garut,Kelas jahit basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",26.0,Dewasa (26-35),Jawa Barat,Luxury (>100k),3,2,1,1,2
29.0,"Kolaka, Sultra",Kelas Jahit Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
27.0,Padang,Kelas jahit basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
19.0,Padang,Kelas jahit basic (Privat),120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
17.0,Sinjai,Kelas jahit basic #12,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",17.0,Remaja (13-17),Lainnya,Luxury (>100k),3,6,1,1,2
40.0,Jambi,Kelas jahit basic #8,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
29.0,Mojokerto,Kelas jahit basic dan kelas jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
28.0,Malang,Kelas jahit basic#8,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
39.0,Cilacap,Kelas Jahit Mukena,50,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Jawa Tengah,Standard (31-65k),3,3,1,1,2
25.0,Magelang,Kelas Jahit Online (Basic),120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,1,1,2
31.0,Yogyakarta,Kelas khusus desain undangan privat,65,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),DIY,Standard (31-65k),4,0,4,1,1
34.0,Bogor,Kelas Matematika,30,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,34.0,Dewasa (26-35),Jabodetabek,Budget (≤30k),0,1,7,3,0
36.0,Cirebon ,Kelas Matematika,30,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,36.0,Dewasa Menengah (36-45),Lainnya,Budget (≤30k),0,6,7,3,0
25.0,Banjarbaru,Kelas matematika,30,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,25.0,Dewasa Muda (18-25),Lainnya,Budget (≤30k),0,6,7,3,0
28.0,Padang,Kelas Matematika,30,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,28.0,Dewasa (26-35),Lainnya,Budget (≤30k),0,6,7,3,0
28.0,Sangatta,Kelas Matematika,30,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,28.0,Dewasa (26-35),Lainnya,Budget (≤30k),0,6,7,3,0
